Date,Open,High,Low,Close,Volume
2021-03-31 15:25:00,31741.7,31787.05,31704.05,31768.1,0
2021-03-31 15:25:00,31762.2,31770.65,31656.9,31656.9,0
2021-03-31 15:25:00,31655.3,31681.6,31548.15,31641.5,0
2021-03-31 15:25:00,31635.2,31764.65,31601.2,31733.9,0
2021-03-31 15:25:00,31736.4,31777.35,31682.8,31714.5,0
2021-03-31 15:25:00,31709.1,31735.3,31685.85,31711.4,0
2021-03-31 15:25:00,31711.1,31719.65,31638.4,31681.6,0
2021-03-31 15:25:00,31679.7,31708.65,31662.2,31683.1,0
2021-03-31 15:25:00,31680.0,31806.85,31678.1,31806.1,0
2021-03-31 15:25:00,31808.0,31859.8,31796.2,31807.3,0
2021-03-31 15:25:00,31807.4,31856.6,31786.7,31829.2,0
2021-03-31 15:25:00,31830.9,31839.2,31806.0,31839.2,0
2021-03-31 15:25:00,31839.2,31865.6,31829.6,31846.1,0
2021-03-31 15:25:00,31845.1,31850.65,31789.75,31791.6,0
2021-03-31 15:25:00,31793.4,31812.7,31775.4,31808.2,0
2021-03-31 15:25:00,31806.3,31839.1,31798.65,31807.2,0
2021-03-31 15:25:00,31807.8,31813.6,31740.7,31758.4,0
2021-03-31 15:25:00,31755.1,31758.25,31711.5,31739.4,0
2021-03-31 15:25:00,32129.8,32129.8,32003.7,32118.2,0
2021-03-31 15:25:00,32117.2,32142.65,32102.7,32124.5,0
2021-03-31 15:25:00,32124.1,32142.9,32102.15,32114.6,0
2021-03-31 15:25:00,32113.4,32147.8,32089.7,32109.3,0
2021-03-31 15:25:00,32110.8,32112.65,32078.6,32082.1,0
2021-03-31 15:25:00,32083.4,32093.8,32049.7,32057.5,0
2021-03-31 15:25:00,32055.8,32073.75,32041.25,32067.4,0
2021-03-31 15:25:00,32067.7,32070.45,32009.65,32030.8,0
2021-03-31 15:25:00,32033.7,32049.6,32017.4,32032.6,0
2021-03-31 15:25:00,32033.3,32056.4,32004.5,32016.5,0
